"","X.1","X","Aw2.1","Aw2.2","Aw2.3","JiggleRMS","head2","p2","pitch2","roll2","speedJJ","r","sec","p","MSA","jerk","dive","pitch","roll","head","speedFN","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag"
"80746",80746,80746,0.253327919406639,-0.18086724788769,1.01110676896008,-38.9149695479988,0.680288438595955,122.8632205374,0.2418047460842,-0.177008325460251,4.99735985349815,80746,16149.2,122.8632205374,0.568140991661787,17.1987500907489,"30",27.7087828337144,-10.1418299875505,38.9776563830929,4.99735985349815,"lunge",120.743033687096,124.240628776618,5.7607684480745,2.15230301436266,3.60846543371184,3.49759508952199,"mn12_262b"
"80946",80946,80946,-0.0563950630935407,-0.0569214806127556,1.04421265287198,-42.7962361481276,3.2930058189552,124.579095614137,-0.0538750112724014,-0.0544574902451514,4.28708933431214,80946,16189.2,124.579095614137,0.46368240288013,12.2124125687358,"30",-6.17362153425667,-3.12018435392203,188.675335338154,4.28708933431214,"lunge",123.45494692522,126.953847303583,5.9312021535692,2.25592468119607,3.67527747237313,3.498900378363,"mn12_262b"
"81110",81110,81110,-0.232407108505761,-0.0376378797796567,0.789637518178621,-37.0287245111248,-1.35968334616878,122.585809248961,-0.28593164245277,-0.0476287083322655,5.38389657626677,81110,16222,122.585809248961,-1.72608296188394,14.8081266187985,"30",-32.7653526835748,-2.72892397109839,-77.9041172096964,5.38389657626677,"lunge",116.637223979553,123.419643050032,5.76260121151853,1.87863966007476,3.88396155144377,6.78241907047899,"mn12_262b"
"81309",81309,81309,0.62459205363198,-0.296721362510019,0.754994505159532,-37.4474599166737,0.220508765095447,123.515697456374,0.656148547516448,-0.374467144229652,5.29558381635069,81309,16261.8,123.515697456374,0.23344167688577,17.6262173131825,"30",75.1890850126633,-21.4553869306757,12.6342215856108,5.29558381635069,"lunge",118.521039675444,124.720962337223,5.70096678288875,1.7593338187729,3.94163296411585,6.199922661779,"mn12_262b"
"81448",81448,81448,-0.421824148509282,0.159239415273422,0.900233816824333,-39.0987638082364,2.84476823957239,123.104089033174,-0.432300937803945,0.175075743087843,4.9612129839089,81448,16289.6,123.104089033174,0.0670138980031154,12.4141869509055,"30",-49.5380384314271,10.0311011740501,162.993213820359,4.9612129839089,"lunge",121.735824350709,123.771593076658,5.42500855102258,2.08595105754753,3.33905749347505,2.035768725949,"mn12_262b"
"82857",82857,82857,0.982639049201672,-0.0936745090600611,0.546857492914398,-34.7712127117431,-2.7746303305096,113.02701809153,1.05679412825735,-0.169649498578377,5.88601538515154,82857,16571.4,113.02701809153,1.25969951758913,8.53914311459858,"31",121.099686726706,-9.72020026505166,-158.974607647189,5.88601538515154,"lunge",103.495920127465,114.275820559426,6.03605608245367,2.21715009405874,3.81890598839493,10.779900431961,"mn12_262b"
"83056",83056,83056,0.123639751772785,-0.112214933290094,1.13451566343564,-38.4406269885186,3.46146082036872,113.943367194504,0.108028789043468,-0.0985893189232846,5.09187055353709,83056,16611.2,113.943367194504,1.43899422300359,17.3129295582492,"31",12.3791873561997,-5.64875187937347,198.327095957019,5.09187055353709,"lunge",109.615640110508,115.525223643514,5.50476774287471,2.29493669473953,3.20983104813518,5.909583533006,"mn12_262b"
"83212",83212,83212,-0.0957160885862244,-0.0529349801948772,0.720374088284267,-37.9013954117482,2.59023862246868,109.906777908412,-0.13174514130235,-0.0733507922383796,5.20148286457035,83212,16642.4,109.906777908412,-2.66122501212708,13.5663375974927,"31",-15.0968811359586,-4.20269081920011,148.409740999236,5.20148286457035,"lunge",104.74891865256,111.157000567795,5.82099034107053,2.13978043052401,3.68120991054652,6.408081915235,"mn12_262b"
"83362",83362,83362,-0.346502187361214,-0.161333822931232,0.744028948674189,-35.2850999328046,2.72036813907335,110.451834059177,-0.427114835484607,-0.213532381865871,5.76774863076346,83362,16672.4,110.451834059177,-1.60374370591875,18.5101053801054,"31",-48.9437548813849,-12.2345042702902,155.865613090761,5.76774863076346,"lunge",105.087258485895,111.913389598253,6.16670410947047,2.10135062854884,4.06535348092163,6.826131112358,"mn12_262b"
"83537",83537,83537,0.569873706146565,0.116205715900029,1.2969377346324,-40.0778742407688,-0.149542567241204,109.749598070201,0.412533143601787,0.089361446579598,4.77301174628929,83537,16707.4,109.749598070201,4.13227854520474,14.4928708915929,"31",47.2728160752934,5.12003374019473,-8.56815796047231,4.77301174628929,"lunge",103.967912151159,109.830924187747,6.83256342277503,2.06717252915304,4.76539089362199,5.863012036588,"mn12_262b"
"83690",83690,83690,0.772085046284719,-0.310561889911714,0.596093098450667,-33.3900842090853,3.40234507639576,109.919777530906,0.854489329195982,-0.480302673891225,6.21602653223854,83690,16738,109.919777530906,0.232078951257174,14.5231103217909,"31",97.9172644037892,-27.5193161028155,194.940013324593,6.21602653223854,"lunge",103.721238937973,111.088564983128,6.21602653223854,2.28583324001806,3.93019329222048,7.367326045155,"mn12_262b"
"83840",83840,83840,0.567476722134669,0.0759944451204599,1.23131380703799,-36.1371678421529,1.16023163658781,109.763335109309,0.431135155589094,0.0616399926811184,5.57686595389824,83840,16768,109.763335109309,3.509967103246,12.9866099489563,"31",49.4044496299423,3.53171142984537,66.4763760340378,5.57686595389824,"lunge",105.021332406702,110.26139622188,5.72304254020285,1.87738069118065,3.8456618490222,5.240063815178,"mn12_262b"
"84007",84007,84007,0.397474130654406,-0.172022252959827,0.959319741894296,-49.4180709533628,2.80185713063964,112.766731131336,0.387233228538823,-0.177431208209676,3.30045300593091,84007,16801.4,112.766731131336,0.515386996378324,9.81471248450221,"31",44.3736593649988,-10.1660593843214,160.534588384286,3.30045300593091,"lunge",110.599990136557,112.891782873192,4.58146835178648,2.14496541386969,2.43650293791679,2.291792736635,"mn12_262b"
"84148",84148,84148,0.375926482288571,-0.180320661076887,0.950901094335002,-42.7039549127529,0.185878338357997,111.730389088456,0.370479646844607,-0.18740611993393,4.30274390646089,84148,16829.6,111.730389088456,0.375510928242924,10.6179870273368,"31",42.4538403193864,-10.7375797271367,10.6500442908179,4.30274390646089,"lunge",109.524697527202,112.642944911416,5.70962089474371,2.28766302193972,3.42195787280399,3.118247384214,"mn12_262b"
"84310",84310,84310,0.175829268305421,-0.143313379523114,0.833255069181303,-33.8931954442773,-2.52964284905151,111.238715295059,0.20503896730178,-0.170325768368244,6.09372202632448,84310,16862,111.238715295059,-1.33783312786579,7.59948122263819,"31",23.4957349242258,-9.75894766982324,-144.937858926101,6.09372202632448,"lunge",106.660699713361,112.280159548833,6.13230653504555,2.25061617956297,3.88169035548258,5.619459835472,"mn12_262b"
"84462",84462,84462,0.799644089034361,-0.267151701269149,0.549208468399806,-33.6791984920183,2.1978646977689,109.454061710921,0.91854598048818,-0.452733127237348,6.145447024832,84462,16892.4,109.454061710921,0.0607632312567166,13.959495998818,"31",105.257615941358,-25.9396974364593,125.928371122954,6.145447024832,"lunge",99.5927496851827,111.410836238438,6.24671814206614,2.10310105973499,4.14361708233115,11.8180865532553,"mn12_262b"
"85771",85771,85771,-0.535126849294686,-0.000944854415877883,0.635081557911522,-40.9917573494915,2.34801751361316,118.070803505907,-0.70018828318639,-0.00148776752682745,4.60379550727641,85771,17154.2,118.070803505907,-1.66246350165904,9.56152711500146,"32",-80.2356669821821,-0.0852428001838294,134.531493752835,4.60379550727641,"lunge",115.862136263921,119.734491417917,5.29032670452222,2.17410885595659,3.11621784856563,3.872355153996,"mn12_262b"
"86067",86067,86067,0.828144253521015,-0.288295369889139,0.660950714085005,-35.8043417119252,-1.7810088717934,116.696750214562,0.854390232995835,-0.41130436948762,5.65066298582724,86067,17213.4,116.696750214562,0.961895554124656,13.0739733308461,"32",97.9059088157208,-23.56600446693,-102.044291629118,5.65066298582724,"lunge",111.453756088419,118.157531410263,6.02024780807296,2.00205526814361,4.01819253992935,6.70377532184401,"mn12_262b"
"86176",86176,86176,0.206113607850021,-0.0823366365724261,0.890264753435824,-39.8231951149196,-1.32961505018782,111.460505251912,0.226577017892046,-0.092223213492784,4.82126710808933,86176,17235.2,111.460505251912,-0.808903144265998,15.2793838553408,"32",25.9638137197488,-5.28400090627047,-76.1813307528372,4.82126710808933,"lunge",108.089871065736,112.87396543068,5.4435798615642,2.23826316752961,3.20531669403459,4.784094364944,"mn12_262b"
"86315",86315,86315,-0.19756490745053,-0.0119991079385104,0.932510741115386,-41.8595993678089,-0.599558716135436,114.004674534532,-0.208759446273762,-0.0128668177549165,4.44866109138953,86315,17263,114.004674534532,-0.45811836293327,10.6156409206021,"32",-23.9220704099492,-0.737214353120709,-34.3521840048427,4.44866109138953,"lunge",109.343079227006,114.415938344688,5.23509049956633,2.10950277537555,3.12558772419078,5.072859117682,"mn12_262b"
"86503",86503,86503,0.705265463497498,-0.171744305791451,0.74027518184722,-34.682019016047,0.205830178487979,116.00741986542,0.748102509720305,-0.227967666092875,5.90678815092156,86503,17300.6,116.00741986542,0.360641562837594,11.366683570039,"32",85.7262329002362,-13.0615851325693,11.7932005237856,5.90678815092156,"lunge",110.263797489832,117.504283063954,5.9613115610914,2.47536787152229,3.48594368956911,7.240485574122,"mn12_262b"
"86645",86645,86645,-0.245138689723064,-0.105024510880906,0.780743038973745,-46.0265707015138,-2.78740138709837,115.969832506904,-0.301680452088251,-0.1337159775935,3.77355198752184,86645,17329,115.969832506904,-1.71582012044894,11.5400821578433,"32",-34.5700333325109,-7.66136116957343,-159.706335289648,3.77355198752184,"lunge",112.556319237332,116.843761387912,5.50167151187311,2.27281322028917,3.22885829158394,4.28744215057999,"mn12_262b"
"86800",86800,86800,-0.00484475183644478,-0.042081900816793,0.947680907414539,-38.9907804059963,0.962797196757295,115.647561997252,-0.00510714132816388,-0.0443759855315672,4.98241830785976,86800,17360,115.647561997252,-0.503795608258819,13.8365828698019,"32",-0.585235286961256,-2.54255668269241,55.1642159012197,4.98241830785976,"lunge",110.274122498093,115.973596665795,5.93191619597522,2.38087450173288,3.55104169424234,5.69947416770199,"mn12_262b"
"86942",86942,86942,0.0926372364697589,0.0124047017295033,1.07990076352686,-39.4864762901396,-0.788942475621295,114.944094792917,0.0855679892687251,0.0114863852282388,4.88581667374705,86942,17388.4,114.944094792917,0.823148802803979,15.7316463604409,"32",9.80536929303734,0.658121395439496,-45.203074131703,4.88581667374705,"lunge",104.040302109997,115.236742880401,6.35118712977564,2.09015930932869,4.26102782044695,11.196440770404,"mn12_262b"
"86986",86986,86986,0.785554650118766,-0.222466104464755,0.299466108388305,-49.1719931240392,0.263120194114661,107.1608254656,1.12743316770337,-0.638925963669096,3.33268831728696,86986,17397.2,107.1608254656,-1.27843156339798,7.41903434618921,"32",129.194324384936,-36.6077611395682,15.075676627433,3.33268831728696,"lunge",91.3497685257402,109.36355826728,4.69983296258607,2.33049454434292,2.36933841824315,18.0137897415398,"mn12_262b"
"88699",88699,88699,-0.35329130732296,-0.00770581314109969,0.777870269017099,-45.6688296905105,-1.57324074975133,114.360836785385,-0.426304170970511,-0.00990597197712086,3.82725077980432,88699,17739.8,114.360836785385,-1.42809545979653,11.8752940527886,"33",-48.8508595708675,-0.567570386263889,-90.1400551187485,3.82725077980432,"lunge",109.867512113374,115.361806654648,5.67315249856267,2.1687008292568,3.50445166930587,5.494294541274,"mn12_262b"
"88884",88884,88884,0.739402251343325,-0.346179098446433,0.540096477754856,-36.8494237616745,-0.126659542304126,115.907225144425,0.856163855992416,-0.569992442536448,5.42216064106098,88884,17776.8,115.907225144425,-0.206846919302737,13.703473507534,"33",98.1091510400236,-32.6581613116916,-7.25705720908513,5.42216064106098,"lunge",110.164434511834,117.196607483774,5.42216064106098,2.61978595447688,2.8023746865841,7.03217297194,"mn12_262b"
"89048",89048,89048,0.723750021062382,-0.045557608565358,1.02112055313703,-36.6904614911064,2.93788230005109,115.412304908042,0.616125439568035,-0.0445857412343667,5.4563116935962,89048,17809.6,115.412304908042,2.47547648182059,10.5378161506603,"33",70.6027746757821,-2.55457479919162,168.328256499114,5.4563116935962,"lunge",110.796373311513,115.705011968767,5.76400226612599,2.35193208887973,3.41207017724626,4.908638657254,"mn12_262b"
"89192",89192,89192,-0.0207642185333349,-0.21493066542815,0.597166123901465,-39.6999970941449,0.96659249484262,113.504457528588,-0.0327050330549765,-0.345482732282819,4.84478484619458,89192,17838.4,113.504457528588,-3.57935989143372,20.022759033776,"33",-3.74772072577201,-19.7947024544536,55.3816704635029,4.84478484619458,"lunge",110.471266565304,114.838346247985,5.82662086519562,1.92207462983257,3.90454623536305,4.36707968268099,"mn12_262b"
"89333",89333,89333,0.552923027143704,-0.122748444127376,0.847715466780412,-33.5052602708191,-1.44461040482502,113.679478657382,0.573218401152717,-0.143799661684997,6.18781275994107,89333,17866.6,113.679478657382,0.19138510414518,14.7202111182749,"33",65.6859902505753,-8.23911370995942,-82.7700792371589,6.18781275994107,"lunge",109.052157126342,114.303497081262,6.47618980245636,2.4343372166989,4.04185258575746,5.25133995492,"mn12_262b"
"89482",89482,89482,0.0432826667519701,-0.0263384014443265,0.755531629188048,-36.3475008976413,1.78863696586298,112.67999156032,0.0571904845976848,-0.0348466414360637,5.53072691572802,89482,17896.4,112.67999156032,-2.38077421017721,18.4910315476863,"33",6.55354679151056,-1.99656548449214,102.481349225034,5.53072691572802,"lunge",105.862162019907,113.931844922651,6.90316349734791,2.14199790142946,4.76116559591845,8.06968290274399,"mn12_262b"
"89639",89639,89639,0.831636822979855,-0.19991208577466,0.827168007773939,-33.713453603763,-0.197189435603054,114.06893792109,0.773901125488679,-0.237135299697379,6.13713783565984,89639,17927.8,114.06893792109,1.86199252380558,20.3921895863588,"33",88.6825365018512,-13.5868518462297,-11.2981224246217,6.13713783565984,"lunge",104.080215200172,114.683995514695,7.79565502728586,2.1193687535889,5.67628627369696,10.603780314523,"mn12_262b"
"90976",90976,90976,0.768910215700965,-0.258817908614309,0.577097860268425,-34.2130231267113,3.40348311773737,114.694317240044,0.88244722979507,-0.421590703681727,6.01722720927932,90976,18195.2,114.694317240044,-0.0429906274211753,8.59517653899276,"34",101.121003820537,-24.1553680029135,195.005218290378,6.01722720927932,"lunge",110.156465790128,116.611446723987,6.13941938828469,1.93737228357368,4.20204710471101,6.45498093385901,"mn12_262b"
"91212",91212,91212,0.589096002172603,-0.0711393112792637,0.984393217632569,-39.9717389684747,-2.11657129421917,114.949581095508,0.538121541314626,-0.072141755863363,4.7930627636259,91212,18242.4,114.949581095508,1.4651329129959,8.67359293827305,"34",61.6641863648057,-4.13341813763386,-121.270602197301,4.7930627636259,"lunge",110.076400441555,115.366113765429,5.04834622183644,2.1457825547421,2.90256366709434,5.28971332387401,"mn12_262b"
"91332",91332,91332,0.126544503024302,-0.0112120167899244,0.968975258414472,-45.8867411091198,-2.57865197505767,111.33011817094,0.129852672411384,-0.0115704878400215,3.79445085852137,91332,18266.4,111.33011817094,-0.222927135193096,13.1551228005271,"34",14.8800201753343,-0.662940120140672,-147.745875003879,3.79445085852137,"lunge",106.749939112881,112.702080853417,6.0017489700449,2.27660917932798,3.72513979071692,5.95214174053601,"mn12_262b"
"91504",91504,91504,0.113398045745194,-0.0903260730553083,0.934092859309164,-46.8165129249623,2.11365343841032,108.08831853467,0.120252462332922,-0.0963995202271344,3.65763112299791,91504,18300.8,108.08831853467,-0.536655639761073,11.2511566753635,"34",13.7799171354647,-5.52328565610081,121.103421374226,3.65763112299791,"lunge",104.9633890761,109.920031372973,5.39271508918819,1.98576992448221,3.40694516470598,4.956642296873,"mn12_262b"
"91660",91660,91660,0.795060496449472,0.00370885262603771,1.01331314219287,-37.2789036540294,-2.09465120715877,109.214388839717,0.665285817958559,0.00366010851911578,5.33095737638912,91660,18332,109.214388839717,2.82429415810585,13.2976192823295,"34",76.2361390778684,0.209708770705212,-120.014673722181,5.33095737638912,"lunge",102.103069193129,109.799487959652,5.84331802940444,1.87440153791605,3.96891649148839,7.696418766523,"mn12_262b"
"91863",91863,91863,0.949468949862179,-0.116314352360442,0.882395369057246,-34.4513655582585,-1.88790022574604,109.807426758912,0.817700377789713,-0.131060991439112,5.96084673836118,91863,18372.6,109.807426758912,2.95572409392474,16.9716337526618,"34",93.701561107207,-7.50924166826133,-108.168715077043,5.96084673836118,"lunge",101.864716503451,110.267171139305,6.60257268565811,1.84008745657844,4.76248522907967,8.402454635854,"mn12_262b"
"92004",92004,92004,-0.423628995979448,0.14359113638049,0.967721194758791,-40.8302547893049,3.3552012771266,107.231818136494,-0.408642696368779,0.147305893128224,4.63325701050228,92004,18400.8,107.231818136494,0.648196759141775,10.8834208292527,"34",-46.827003661554,8.44000597365239,192.238872596258,4.63325701050228,"lunge",103.738946255815,107.604991209556,5.8053552753031,1.97238712403846,3.83296815126464,3.86604495374101,"mn12_262b"
"94045",94045,94045,-0.0377413758514166,-0.0800730789793688,0.849083972259903,-38.2269388286561,1.2322737040925,119.1035218258,-0.044224320461256,-0.0940271682506648,5.13502896197027,94045,18809,119.1035218258,-1.43485067757297,16.6036433195932,"35",-5.06773382852804,-5.38735990032959,70.6040824494531,5.13502896197027,"lunge",113.027834632688,120.019383517591,5.86765685330653,2.25509621439078,3.61256063891575,6.991548884903,"mn12_262b"
"94189",94189,94189,0.32814108615848,-0.0606368410461892,1.01337920734673,-40.039042345053,1.26401965182835,122.644869134596,0.312630754764386,-0.0597650198688145,4.78033809760486,94189,18837.8,122.644869134596,0.656134773118518,10.6031356117149,"35",35.8248455879775,-3.42428340099858,72.4229912713602,4.78033809760486,"lunge",116.48466734391,123.229643231856,5.54267925039312,2.17048160448005,3.37219764591307,6.744975887946,"mn12_262b"
"94347",94347,94347,-0.187158490741908,0.023694893702402,0.989633500000656,-39.9925928871368,1.27289074293459,124.067789149922,-0.186859183852858,0.023938526116888,4.78911641463393,94347,18869.4,124.067789149922,0.073101936825678,11.3445142722548,"35",-21.4124851960557,1.37157651426138,72.9312673514238,4.78911641463393,"lunge",117.445889602614,124.437304019759,6.16654139929579,1.88571101667844,4.28083038261735,6.99141441714499,"mn12_262b"
"94498",94498,94498,-0.321014024998217,-0.0416546966431551,0.679744020019901,-41.9064045016138,1.83206841701669,121.444629836522,-0.440484870213768,-0.0612034405919035,4.4404444377507,94498,18899.6,121.444629836522,-2.42336232022931,13.8121628919671,"35",-50.4758480052335,-3.50669883759574,104.96978807427,4.4404444377507,"lunge",116.495991619455,122.320478286469,6.52230630361246,2.08140662907644,4.44089967453602,5.824486667014,"mn12_262b"
"94675",94675,94675,0.220385856390317,-0.103628255445752,1.13936490450305,-47.83955273739,0.586021443299216,117.9569386858,0.19030251281162,-0.0907030873951499,3.51278026511263,94675,18935,117.9569386858,1.61909103136313,24.972660903907,"35",21.8070616296802,-5.19690409654835,33.5765554052102,3.51278026511263,"lunge",114.666732916238,119.118801983829,5.19352322365141,2.14693299684527,3.04659022680614,4.452069067591,"mn12_262b"
"94827",94827,94827,-0.190978706817237,0.118258194281825,1.0386652198314,-43.6739994253611,0.835114887720384,123.54199531441,-0.180696376211475,0.113367743181257,4.14100394135686,94827,18965.4,123.54199531441,0.614655552597123,8.47375668559414,"35",-20.7062794604513,6.49549321720904,47.8485584749196,4.14100394135686,"lunge",117.839855404867,124.250427501917,6.84730221395725,1.994031330096,4.85327088386125,6.41057209705001,"mn12_262b"
"94997",94997,94997,0.177641808581129,0.00762928471705504,0.977688147738129,-42.2944865083635,0.466736620753774,122.838650413282,0.179729655318964,0.00780323448109343,4.37289850174391,94997,18999.4,122.838650413282,-0.0615389159034423,15.258928978677,"35",20.5955014062353,0.44709240231761,26.7420385133894,4.37289850174391,"lunge",121.423263580296,124.380521512176,5.38972012072548,2.01863280793224,3.37108731279324,2.95725793188001,"mn12_262b"
"95155",95155,95155,0.346330118047421,-0.171655419347547,1.03688363896395,-33.1693267279674,-1.75095610675366,122.390028721211,0.318319624535018,-0.164061368386248,6.2704638371336,95155,19031,122.390028721211,1.04527481114379,13.5094100934707,"35",36.4767420440911,-9.40002398967304,-100.322395029643,6.2704638371336,"lunge",118.2328105749,123.182502116907,6.41184243907837,2.23248941456014,4.17935302451823,4.949691542007,"mn12_262b"
"95323",95323,95323,-0.0524169394973747,-0.0960181205614911,0.742874071723574,-33.8192783676414,1.8376157167344,122.356164042981,-0.0698636616922208,-0.128539578171992,6.11153904759146,95323,19064.6,122.356164042981,-2.44297957762832,21.8319500238157,"35",-8.00578591258812,-7.36477532964706,105.287624935789,6.11153904759146,"lunge",115.907798008327,123.851183803814,6.37826982933332,2.08663308907574,4.29163674025758,7.94338579548699,"mn12_262b"
"95493",95493,95493,0.376796552925027,-0.174956606984748,0.89803441797702,-30.451965845841,-0.143010492759425,119.364869433873,0.390668215353534,-0.192411519314837,6.98091686355199,95493,19098.6,119.364869433873,-0.103262083948027,14.3305661712397,"35",44.7672798593309,-11.0243679864401,-8.19389766120127,6.98091686355199,"lunge",115.295110649521,120.113408273098,7.4507787566143,2.34977627541536,5.10100248119894,4.818297623577,"mn12_262b"
"95663",95663,95663,0.926754716154686,-0.115565224625442,0.893424690671215,-31.4364071927829,-2.13556881019222,120.786255320571,0.799561410471009,-0.128636569074911,6.7146851359441,95663,19132.6,120.786255320571,2.8679938705444,17.7483818255921,"35",91.6229885630321,-7.37033249903548,-122.359079683789,6.7146851359441,"lunge",110.543160459039,121.335161001346,7.48893518395598,2.75019316906202,4.73874201489396,10.792000542307,"mn12_262b"
"95838",95838,95838,1.15638111872017,-0.185402710010589,0.0957350639041063,-32.1905080530863,1.96645364068841,118.595432006226,1.39227431395162,-1.09414432487664,6.51763493667778,95838,19167.6,118.595432006226,1.7167131558143,16.7838309206198,"35",159.5428842278,-62.6898519936223,112.669494219581,6.51763493667778,"lunge",104.023250284712,121.172607108463,7.41355126006221,2.28802085734569,5.12553040271652,17.149356823751,"mn12_262b"
"97258",97258,97258,0.107664594842746,-0.186601473497946,0.947833479623542,-32.4971341814475,-2.39293662918986,117.689522601039,0.110992855638455,-0.194385660736086,6.4391754423518,97258,19451.6,117.689522601039,-0.274505083663397,10.1487039007956,"36",12.7188443683766,-11.1374779580396,-137.105169494841,6.4391754423518,"lunge",110.695874518467,118.854713895777,6.4391754423518,2.14379976495979,4.29537567739201,8.15883937731,"mn12_262b"
"97501",97501,97501,-0.3018412319863,-0.00650410769267812,0.896172026021607,-38.7512044968604,-0.543693294348447,120.810237022717,-0.324869852820221,-0.00725752791792571,5.0297893899372,97501,19500.2,120.810237022717,-0.532883522998136,6.84557128267817,"36",-37.2273429152698,-0.415825719395511,-31.15133111573,5.0297893899372,"lunge",115.649855174342,121.350961988611,5.14455955957548,2.15678644155104,2.98777311802444,5.70110681426901,"mn12_262b"
"97705",97705,97705,0.215062079325353,-0.0768807774338458,1.09218072328411,-39.6811739253817,0.8523720488691,123.935207510174,0.193955384887272,-0.0702760722046086,4.84838816120691,97705,19541,123.935207510174,1.1356603608956,5.44908996717643,"36",22.2256499357523,-4.02652233808071,48.8373209751182,4.84838816120691,"lunge",121.105400818023,124.227117853179,4.88403601121513,2.14264148861732,2.74139452259781,3.121717035156,"mn12_262b"
"97830",97830,97830,0.103716389373805,-0.15325406785711,0.716151746522673,-40.6471941025871,1.30148319474377,118.52458044823,0.140682704329921,-0.210816934136045,4.66687920494889,97830,19566,118.52458044823,-2.55292864264352,9.52440177852164,"36",16.1210504171826,-12.0789205758828,74.569494166021,4.66687920494889,"lunge",111.453458602543,120.19118246217,5.47411308371759,2.07113969807364,3.40297338564395,8.73772385962701,"mn12_262b"
"98005",98005,98005,-0.401006775647066,0.140986507776814,0.755010440335036,-43.9118587403297,1.46269141258197,120.028289873777,-0.481172979528507,0.184608359394958,4.10228166613389,98005,19601,120.028289873777,-1.30974153487362,7.81035702953971,"36",-55.1383618854364,10.5772798561654,83.8060446709755,4.10228166613389,"lunge",117.409664811137,120.780623181884,5.27844266282996,2.14251638819709,3.13592627463287,3.37095837074699,"mn12_262b"
"98166",98166,98166,-0.355275741048878,-0.0310691460791411,0.93861222538745,-41.690427207858,-1.27032303980653,118.66289822057,-0.361664648407803,-0.0330890705954072,4.47848630306564,98166,19633.2,118.66289822057,0.0400228876213848,15.713473026574,"36",-41.4437159056998,-1.89586409312727,-72.7841487991434,4.47848630306564,"lunge",116.834519229227,119.246584815295,6.0027621959607,2.37215859317073,3.63060360278997,2.412065586068,"mn12_262b"
"98319",98319,98319,-0.040560406975105,0.172509575415908,1.11373546102227,-38.0692267297965,2.21037444439507,119.04389766711,-0.0359736599871346,0.15367158839834,5.16711638431607,98319,19663.8,119.04389766711,1.25276177547488,13.1433194221949,"36",-4.12227778180291,8.80473344629643,126.645126807412,5.16711638431607,"lunge",112.884023479403,119.585635779101,6.22863139413521,2.21112153509312,4.01750985904209,6.701612299698,"mn12_262b"
"98469",98469,98469,0.631131776168361,-0.176849764017209,1.02987647805825,-40.7123178077755,0.168006512677651,117.509744199363,0.543342667375407,-0.170060779572359,4.65489026537005,98469,19693.8,117.509744199363,2.16489091147952,23.2023832116547,"36",62.2624833399827,-9.74376493020078,9.62606410714056,4.65489026537005,"lunge",110.444967413672,117.717001953271,6.77552725249476,2.32830080715896,4.4472264453358,7.27203453959899,"mn12_262b"
"98632",98632,98632,0.396916298090222,-0.0513933736431056,0.685128624178471,-32.5001423687581,-0.916539425932836,115.018684471006,0.523867026990127,-0.074872513956681,6.43841040457805,98632,19726.4,115.018684471006,-2.02542664187274,14.6304962420814,"36",60.0307393452005,-4.28987905125217,-52.5138408632948,6.43841040457805,"lunge",104.530576198265,117.34848938218,6.63899561036859,2.66432660178727,3.97466900858132,12.817913183915,"mn12_262b"
"98783",98783,98783,0.291336862567904,0.165850480338547,-0.244492383924653,-14.6116407683532,3.46478027413986,115.601994473992,0.778411007884468,2.54554774390424,13.0506661430388,98783,19756.6,115.601994473992,-5.73765742545068,62.0310902314049,"36",89.1993309566093,145.849142274761,198.517286648394,13.0506661430388,"lunge",100.502030685297,117.189074424476,13.0506661430388,2.31815558998201,10.7325105530568,16.687043739179,"mn12_262b"
"100141",100141,100141,-0.323136915736082,0.00506177696266998,0.715723314769705,-39.3492384907568,3.06263149773299,129.219086580841,-0.424077134191962,0.00707213593507011,4.91237263700553,100141,20028.2,129.219086580841,-2.10544491454209,15.0837214521418,"37",-48.595659954405,0.405203541222323,175.47585902393,4.91237263700553,"lunge",123.515893852956,130.717918481067,6.77534010812019,2.0539159260189,4.72142418210129,7.20202462811099,"mn12_262b"
"100324",100324,100324,0.394482899716066,0.0126604662890346,0.532368470989021,-31.4020177585676,0.787076645727352,127.511926714121,0.637578368465524,0.0237769159124328,6.72381195028765,100324,20064.8,127.511926714121,-3.30762067957877,14.2681668860853,"37",73.0610992438228,1.36231693161985,45.0961699534908,6.72381195028765,"lunge",118.647535658328,129.594488689053,7.25653087502193,2.32165423057333,4.9348766444486,10.946953030725,"mn12_262b"
"100464",100464,100464,0.0533202580010473,0.0360669878651927,0.59150937319935,-38.0744502206659,1.38131727033873,122.935127545658,0.0897339758225178,0.0608991019404562,5.16605043187185,100464,20092.8,122.935127545658,-3.97167498732964,28.5210090915086,"37",10.2827561871185,3.4892615173251,79.1436497589406,5.16605043187185,"lunge",118.190298720457,124.26604473041,7.79338126659944,2.0168548722531,5.77652639434634,6.07574600995301,"mn12_262b"
"100661",100661,100661,0.554012355982769,-0.0493527431456178,0.534376813279187,-35.1267453834539,0.0809954737548704,128.76642693854,0.801315001908382,-0.0920944479437837,5.80393702452672,100661,20132.2,128.76642693854,-2.24265197990844,18.7360369487281,"37",91.8239353397356,-5.27662318376607,4.6406988058167,5.80393702452672,"lunge",122.273899217523,129.641396210606,6.36497647272354,2.0996087447244,4.26536772799914,7.36749699308299,"mn12_262b"
