,X,Temp,Aw.1,Aw.2,Aw.3,pitch,roll,roll2,n2,head,head2,JigRMS,speedFN,speedJJ,speedFNexp,speedSP,rollrate,TspeedFN,TspeedJJ,p,r,sec,MSA,jerk,dive,event,min.p,max.p,max.speed,min.speed,delta.speed,delta.p,tag,DateTime, LAT, LON
223792,240291,5.862196785,0.095623146,-0.10575296,-0.977523914,11.1095864,6.174502828,-0.0912329427681947+0i,1,-70.24351107,1.915612107,-45.1321425,1.07036866,1.412768586,1.120550283,NA,-0.000784714,NA,1.412768586,5.555338239,223792,44758.4,-0.118987726,4.397980932,420,lunge,3.927642217,5.674569263,1.382480667,1,0.69103624,1.746927046,mn14_113b,4/24/2014 1:00,57.672347,-134.031659
223864,240363,5.830638166,0.419902072,-0.347153435,-0.953446912,44.962174,20.0067462,-0.324980848463104+0i,1,-94.27463625,1.49618985,-47.38854465,1.286219989,1.278889428,1.263065172,NA,0.020681014,1.286219989,1.278889428,3.880919311,223864,44772.8,0.962347884,5.129722528,420,lunge,0.835089887,3.884425614,1.86340898,1,1.706947698,3.049335727,mn14_113b,4/24/2014 1:00,57.672324,-134.032115
224079,240578,5.773605651,-0.038009273,-0.0983684,-1.065579506,-4.06847003,5.274280622,-0.078273491016537+0i,1,-156.3640861,0.412524519,-47.47425305,0.697883119,1.27406217,0.911395304,NA,-0.005709351,NA,1.27406217,2.059083435,224079,44815.8,0.694164703,4.270708026,420,lunge,1.786422507,3.177957645,1.137735129,1,0.732539487,1.391535138,mn14_113b,4/24/2014 1:01,57.671752,-134.033467
224351,240850,5.735307989,0.533429335,-0.548906697,-0.681496972,62.73205646,38.84944943,-0.507840831352631+0i,1,-77.58611141,1.787459556,-47.26932476,1.039164481,1.285634547,1.101323399,NA,0.025825567,NA,1.285634547,3.557640688,224351,44870.2,0.243532661,3.671193917,420,lunge,0.730053786,4.074194688,1.792590009,1,1.563260017,3.344140902,mn14_113b,4/24/2014 1:02,57.671307,-134.034645
224467,240966,5.7014618,-0.141246957,-0.061225313,-0.969770122,-16.54123533,3.612508083,-0.0448522691354247+0i,1,-18.30071399,2.822184939,-44.26813302,1.069376224,1.467666922,1.119933642,NA,-0.004213066,NA,1.467666922,2.06885281,224467,44893.4,-0.177371917,4.336028682,420,lunge,1.820875419,2.837055188,1.089606817,1,0.920752241,1.016179769,mn14_113b,4/24/2014 1:02,57.671502,-134.035137
224591,241090,5.710641609,0.492938451,-0.662187588,-0.663508687,55.47544589,44.94290293,-0.634956355957403+0i,1,32.11782634,-2.581030835,-49.14826592,1.001100991,1.183348194,1.078316145,NA,0.029456408,NA,NA,2.979721781,224591,44918.2,0.579719709,3.638755333,420,lunge,0.703714442,3.209499165,2.164613163,1,2.300213032,2.505784723,mn14_113b,4/24/2014 1:03,57.671805,-134.035271
224761,241260,5.690898286,0.558953838,-0.514714066,-0.639966891,68.47801633,38.8091057,-0.467336704124372+0i,1,51.6004621,-2.240994694,-47.92066603,1.533305427,1.249212399,1.448584599,NA,0.017920903,1.533305427,1.249212399,4.505255978,224761,44952.2,-0.06435852,4.452611148,420,lunge,1.549841579,4.646407715,1.899169062,1,2.072415255,3.096566136,mn14_113b,4/24/2014 1:03,57.672217,-134.034769
224966,241465,5.711223582,0.062186496,-0.0570381,-0.98675671,7.200161394,3.308221619,-0.0483080260350378+0i,1,21.75388035,-2.761915816,-48.26849796,0.933892017,1.230186619,1.038859381,NA,0.002147359,NA,1.230186619,4.482872895,224966,44993.2,-0.094554031,5.489169033,420,lunge,3.700466581,4.602144888,1.751645117,1,1.089600225,0.901678307,mn14_113b,4/24/2014 1:04,57.672723,-134.034196
225013,241512,5.710750552,0.365050356,-0.492138341,-0.884415177,39.66654946,29.09402321,-0.469089562299111+0i,1,5.613614305,-3.043616601,-47.49424396,1.66683124,1.272938867,1.55993912,NA,0.028703298,1.66683124,1.272938867,4.155035082,225013,45002.6,0.744740837,4.183669054,420,lunge,0.684059406,4.185094815,1.933906738,1,1.241759912,3.501035409,mn14_113b,4/24/2014 1:04,57.672851,-134.034158
225185,241684,5.68027267,0.062766253,-0.04757664,-1.028576156,6.976558444,2.648320293,-0.0403031439857405+0i,1,-19.87499398,2.79470857,-45.16010366,1.306966804,1.411026685,1.277683442,NA,0.010602505,1.306966804,1.411026685,4.473831894,225185,45037,0.309764125,4.528225209,420,lunge,1.959333368,4.734173397,2.02290226,1,1.024224286,2.774840029,mn14_113b,4/24/2014 1:04,57.673344,-134.034382
225235,241734,5.670615871,0.462236656,-0.817852305,-0.514611648,51.12959519,57.82094477,-0.820160124099614+0i,1,-30.89533436,2.602367346,-42.43663705,1.90034105,1.591194706,1.775642971,NA,0.044985699,1.90034105,1.591194706,2.808425581,225235,45047,0.697779516,5.301941036,420,lunge,1.470885461,3.712793685,2.02290226,1,1.874821528,2.241908224,mn14_113b,4/24/2014 1:05,57.673467,-134.034544
225425,241924,5.664530909,-0.036557454,-0.101687231,-0.968009029,-4.301916403,5.996802525,-0.081003554014935+0i,1,-113.3281791,1.163642793,-44.78732216,1.253151572,1.434427515,1.240110024,NA,-0.000484906,1.253151572,1.434427515,1.67137858,225425,45085,-0.254760354,5.091508427,420,lunge,1.636126169,2.404932926,1.41821532,1.066017736,0.352197584,0.768806757,mn14_113b,4/24/2014 1:05,57.673388,-134.035519
225477,241976,5.665592163,0.30076581,-0.428519012,-0.954971132,32.06341896,24.16694571,-0.403474325109542+0i,1,-142.8906047,0.647681132,-46.83571191,1.355620425,1.310468504,1.312631986,NA,0.020835737,1.355620425,1.310468504,2.37423676,225477,45095.4,0.873410849,5.096487315,420,lunge,1.342358918,2.453639489,1.9681433,1,2.03996438,1.111280571,mn14_113b,4/24/2014 1:05,57.673283,-134.035693
225705,242204,5.728006888,-0.049721568,-0.134348358,-0.966374882,-5.834711908,7.914702469,-0.106106498760575+0i,1,-72.98606429,1.867745524,-46.36707456,0.523480641,1.337848062,0.827363967,NA,0.004674798,NA,1.337848062,3.371653598,225705,45141,-0.22618971,5.982187591,420,lunge,3.001635298,3.603984858,1.283034929,1,1.572293662,0.60234956,mn14_113b,4/24/2014 1:06,57.672705,-134.036744
225776,242275,5.700657254,0.279033443,-0.805226014,-0.553839611,31.8694486,55.47955754,-0.806772053650249+0i,1,-77.90801575,1.781841265,-47.38128211,1.67263531,1.279299308,1.564968994,NA,0.023951489,1.67263531,1.279299308,2.755084237,225776,45155.2,0.16043323,3.356378231,420,lunge,0.728058129,3.3921392,2.249469797,1,1.901072394,2.664081071,mn14_113b,4/24/2014 1:06,57.672716,-134.037146
225921,242420,5.677726807,0.023979172,-0.130056175,-0.950851202,2.86258874,7.788511026,-0.107896037809822+0i,1,-40.08619156,2.441956626,-43.01568001,1.36762094,1.551056024,1.32139809,NA,-0.000766695,1.36762094,1.551056024,4.721220744,225921,45184.2,-0.392227089,4.302636352,420,lunge,2.073250249,5.043811632,1.91334646,1,1.373113355,2.970561383,mn14_113b,4/24/2014 1:07,57.673061,-134.038257
226101,242600,5.634877014,-0.167543836,-0.097179172,-1.093868884,-17.3489277,5.076821406,-0.0695591627812996+0i,1,-44.13979628,2.371207877,-46.97499442,0.80029519,1.302439633,0.964663561,NA,-0.003170372,NA,1.302439633,4.047046387,226101,45220.2,1.087403236,5.209746538,420,lunge,3.811817293,4.447636805,0.9764845,1,0.651364881,0.635819512,mn14_113b,4/24/2014 1:08,57.673592,-134.039107
226184,242683,5.628233558,0.452549627,-0.271683078,-0.930831559,50.03739282,16.27101295,-0.251525051659943+0i,1,-99.78720783,1.399977326,-47.88453082,1.272371072,1.251205724,1.253400385,NA,0.02274856,1.272371072,1.251205724,3.693881069,226184,45236.8,0.68719983,3.54797561,420,lunge,2.086296404,3.796665838,1.549958393,1,1.26501043,1.710369434,mn14_113b,4/24/2014 1:08,57.673649,-134.039571
226349,242848,5.596852946,-0.064251464,-0.108643621,-0.940954284,-7.761159958,6.586269539,-0.0848285116198291+0i,1,-102.1106328,1.359425909,-41.71087295,1.209837872,1.642974003,1.2106728,NA,0.004860818,1.209837872,1.642974003,2.512337965,226349,45269.8,-0.496390583,6.578909864,420,lunge,2.190375275,3.682936318,1.775429191,1,0.860876184,1.492561043,mn14_113b,4/24/2014 1:08,57.673391,-134.040575
226573,243072,5.641662284,0.188835979,-0.122073438,-0.976375873,21.72719969,7.12654486,-0.109602385047866+0i,1,-117.1727701,1.096542021,-47.13051807,0.699438949,1.293532665,0.912182122,NA,-0.003144227,NA,1.293532665,4.568227859,226573,45314.6,0.018961441,3.757252999,420,lunge,1.771286785,4.595209131,1.420253859,1,1.024885536,2.823922346,mn14_113b,4/24/2014 1:09,57.672871,-134.041929
226905,243404,5.669640353,0.093801605,-0.892375037,-0.607686268,9.931068352,55.74606376,-0.860368368587825+0i,1,172.3217817,-0.134010189,-44.04176763,1.82898391,1.482399314,1.706738917,NA,0.001356687,1.82898391,1.482399314,1.878409576,226905,45381,0.820856684,3.443491643,420,lunge,1.485835341,2.379319874,1.839994318,1,1.831946323,0.893484533,mn14_113b,4/24/2014 1:10,57.672069,-134.04158
227079,243578,5.720449307,0.039882361,-0.060651185,-0.990219989,4.604207503,3.504999951,-0.0507232065075228+0i,1,-174.1869673,0.10145656,-47.1922825,0.95254706,1.290012287,1.049664247,NA,-0.001966101,NA,1.290012287,1.824120404,227079,45415.8,-0.069852476,3.711671473,420,lunge,0.637874226,1.956551916,1.956293497,1,2.034145809,1.31867769,mn14_113b,4/24/2014 1:11,57.671621,-134.041803
227949,244448,5.832852642,0.001454412,-0.099510103,-0.948587342,0.174737389,5.988622412,-0.0813302548956764+0i,1,-174.7113496,0.092304363,-44.32387874,1.354749587,1.464061383,1.311998126,NA,0.000982025,1.354749587,1.464061383,1.740078318,227949,45589.8,-0.453129533,4.392316183,420,lunge,0.764795985,1.92533196,1.970312297,1,2.183177826,1.160535975,mn14_113b,4/24/2014 1:14,57.670721,-134.041592
228302,244801,5.856365243,-0.106122746,-0.03578203,-1.008035228,-12.01205064,2.032963534,-0.0270018303695994+0i,1,67.99050219,-1.95493453,-47.61966846,0.187005867,1.265913745,0.686509161,NA,0.003073851,NA,1.265913745,1.120129332,228302,45660.4,0.139620751,3.75351578,420,lunge,0.87612329,1.692999646,1.522835336,1,1.76379909,0.816876356,mn14_113b,4/24/2014 1:15,57.669779,-134.041553
229312,245811,5.963843872,0.396819896,-0.697605715,-0.617403503,46.14456556,48.49013764,-0.686745955028428+0i,1,-147.9283271,0.559756289,-48.13017391,1.255416662,1.237717743,1.241668988,NA,0.029937344,1.255416662,1.237717743,2.719208504,229312,45862.4,0.123312419,4.910849478,420,lunge,2.053881961,2.841126073,2.244638666,1,2.169007135,0.787244112,mn14_113b,4/24/2014 1:18,57.67016,-134.040381
229502,246001,5.995443403,-0.019278079,-0.069248205,-0.938706371,-2.346645051,4.219057351,-0.0557928974001332+0i,1,-165.9611318,0.245024473,-40.99375592,1.411775305,1.695791131,1.354158834,NA,5.86E-05,1.411775305,1.695791131,1.769322641,229502,45900.4,-0.574135055,6.343536271,420,lunge,0.703862863,1.945699172,2.120770232,1,2.252359116,1.241836309,mn14_113b,4/24/2014 1:19,57.669379,-134.040645
229544,246043,5.982314781,0.109009288,0.013241305,-1.029321377,12.08964852,-0.737018635,0.0114840567099691+0i,1,-165.2072934,0.258181436,-36.74672217,1.746011112,2.045293451,1.62997352,NA,-0.007851701,1.746011112,2.045293451,0.893822547,229544,45908.8,0.344823739,3.328393472,420,lunge,0.703862863,2.717395179,2.120770232,1,2.252359116,2.013532316,mn14_113b,4/24/2014 1:19,57.669247,-134.040651
229756,246255,5.980953432,0.020108368,-0.150262476,-0.91473628,2.485327163,9.328586532,-0.124442383548847+0i,1,-136.5606109,0.758160366,-40.59772688,1.227154238,1.725683783,1.222356716,NA,0.006364585,1.227154238,1.725683783,1.605081479,229756,45951.2,-0.71378779,4.414170015,420,lunge,1.460876021,2.93018583,1.698611943,1,0.834970502,1.469309809,mn14_113b,4/24/2014 1:20,57.668531,-134.041123
229807,246306,5.964977999,0.539616797,-0.537389375,-0.765495577,59.96560923,35.0694306,-0.494807797410483+0i,1,-104.3465026,1.32040262,-46.20708004,1.538139745,1.347325934,1.452473967,NA,0.04067444,1.538139745,1.347325934,2.875807275,229807,45961.4,0.78252102,3.364817596,420,lunge,2.140512472,2.93018583,1.959039677,1,1.757435089,0.789673358,mn14_113b,4/24/2014 1:20,57.668397,-134.041372
230002,246501,5.974440483,0.10033954,-0.091114886,-0.957770786,11.90801962,5.43432176,-0.0787630727059263+0i,1,-108.2173064,1.25284435,-46.78407447,0.95879476,1.313457678,1.053307933,NA,0.001487059,NA,1.313457678,2.190476021,230002,46000.4,-0.320548023,5.126218864,420,lunge,0.68485288,2.316029362,2.330900436,1,2.558732331,1.631176482,mn14_113b,4/24/2014 1:21,57.667896,-134.042616
230959,247458,5.929274821,-0.04829972,-0.121223338,-1.094168742,-5.02441328,6.322036976,-0.0958036211268122+0i,1,82.60250301,-1.699907006,-44.86971713,0.805697958,1.429222102,0.967558642,NA,-0.009088189,NA,1.429222102,1.393679692,230959,46191.8,0.999518291,4.320281356,420,lunge,0.759846576,1.504589864,2.515785867,1,2.840366973,0.744743288,mn14_113b,4/24/2014 1:24,57.667005,-134.041385
231551,248050,5.947645664,-0.017319208,-0.112895976,-1.00933789,-1.953899213,6.382093202,-0.0911611628270668+0i,1,-144.8122589,0.614141938,-43.81582525,1.04544001,1.497251645,1.105163466,NA,0.003814214,NA,1.497251645,1.71117888,231551,46310.2,0.154746157,4.499690932,420,lunge,0.657824874,2.041774054,2.253676274,1,2.36451011,1.38394918,mn14_113b,4/24/2014 1:26,57.666768,-134.041319
233066,249565,5.934217567,-0.082209292,-0.071034368,-0.940481066,-9.963042473,4.319338923,-0.0546639756573918+0i,1,38.97939737,-2.461273829,-37.94371528,1.846237589,1.940074434,1.723150336,NA,0.001537055,1.846237589,1.940074434,2.077727453,233066,46613.2,-0.522342278,6.392760463,420,lunge,1.782214671,2.805944928,1.846237589,1,1.233903041,1.023730257,mn14_113b,4/24/2014 1:31,57.666113,-134.040695
233301,249800,5.916541461,0.266848554,-0.273828511,-0.992430396,29.06237933,15.42509101,-0.252999906634481+0i,1,40.95764951,-2.426746816,-47.33980537,1.095637362,1.28164267,1.136365634,NA,-0.018031795,NA,1.28164267,6.343787405,233301,46660.2,0.623072878,5.541787631,420,lunge,1.666926934,6.489032216,1.734265179,1,1.207572437,4.822105282,mn14_113b,4/24/2014 1:32,57.666898,-134.04037
233499,249998,5.840901585,0.101757773,-0.010025698,-1.017705399,11.4192125,0.564418321,-0.00866470895467534+0i,1,-157.8746589,0.38616005,-36.03271245,1.911371786,2.110754637,1.786539971,NA,-0.007671158,1.911371786,2.110754637,0.615023731,233499,46699.8,0.223877328,3.576986993,420,lunge,0.615023731,2.640240043,2.262027129,1,2.574297414,2.025216312,mn14_113b,4/24/2014 1:32,57.666737,-134.039609
233575,250074,5.835450223,0.509442803,-0.543432324,-0.699052398,59.82876593,37.86093219,-0.507866537654918+0i,1,-133.6049243,0.809746827,-48.96141799,1.019978089,1.193144389,1.089665587,NA,0.035685564,NA,NA,2.879824936,233575,46715,0.211143771,3.91228251,420,lunge,1.628272681,2.977061774,1.658058399,1,1.728319457,1.348789093,mn14_113b,4/24/2014 1:32,57.666572,-134.039749
233744,250243,5.861980761,0.030063462,-0.137228009,-0.980311001,3.479207234,7.968720085,-0.114291026280285+0i,1,-140.6678602,0.686475341,-40.78348647,1.242490724,1.711597416,1.232798865,NA,0.003603236,1.242490724,1.711597416,0.848409993,233744,46748.8,-0.094872452,4.342225867,420,lunge,0.569261269,2.79433754,2.433449305,1,2.527477027,2.225076271,mn14_113b,4/24/2014 1:33,57.665945,-134.040239
233966,250465,5.869073818,-0.106828978,-0.108477557,-0.98535521,-12.30155794,6.282382051,-0.081907291055795+0i,1,100.8333078,-1.381719436,-44.06542754,0.893129475,1.480852576,1.015635465,NA,0.003262657,NA,1.480852576,1.627303787,233966,46793.2,-0.0289493,4.08128206,420,lunge,1.224019085,2.637005602,1.048495494,1,1.183478492,1.412986517,mn14_113b,4/24/2014 1:34,57.665155,-134.040606
234476,250975,5.813200195,0.139706017,-0.175476955,-1.045682335,15.01215298,9.526101479,-0.15484906992314+0i,1,-147.2447561,0.571686854,-47.02081814,0.641766921,1.299808917,0.883465266,NA,0.001326065,NA,1.299808917,2.391840876,234476,46895.2,0.681246876,3.351276372,420,lunge,1.436366651,2.514308402,1.061898352,1,0.484944131,1.077941751,mn14_113b,4/24/2014 1:35,57.665927,-134.039315
234899,251398,5.819143214,0.194860238,-0.136405803,-0.92904531,23.44697848,8.352695222,-0.12277435905401+0i,1,-143.2571085,0.641284433,-41.41767067,1.079558307,1.664367185,1.126276332,NA,0.003446568,NA,1.664367185,2.443329041,234899,46979.8,-0.401964038,3.65117367,420,lunge,0.668107704,2.983402869,2.00535088,1,2.274010235,2.315295165,mn14_113b,4/24/2014 1:37,57.664636,-134.040449
235203,251702,5.84343799,0.058170416,-0.118638991,-0.993440468,6.65501877,6.810143872,-0.100377952965915+0i,1,-75.20017578,1.829101988,-43.85447818,1.152548152,1.494700283,1.172807676,NA,-0.00161769,1.152548152,1.494700283,1.235901382,235203,47040.6,0.021467629,4.258057821,420,lunge,0.632331002,1.601075072,2.803294663,1,3.063275848,0.96874407,mn14_113b,4/24/2014 1:38,57.664278,-134.042531
235477,251976,5.85941003,0.126811346,0.003327262,-0.995793183,14.51469241,-0.191442724,0.00290954559640137+0i,1,-65.46503275,1.999012287,-28.44342201,2.429775164,2.950302913,2.381694672,NA,-0.008329148,2.429775164,2.950302913,0.842746125,235477,47095.4,0.03766489,3.637616956,420,lunge,0.627323848,2.855845675,2.561197003,1,2.700519594,2.228521827,mn14_113b,4/24/2014 1:39,57.664502,-134.044634
235684,252183,5.866053535,-0.040764936,-0.072877149,-0.965245871,-4.82292583,4.317703988,-0.0578479659424876+0i,1,-56.7548749,2.15103322,-34.39779846,2.267442509,2.268645264,2.176623372,NA,0.007668314,2.267442509,2.268645264,2.773040891,235684,47136.8,-0.305466382,3.537710334,420,lunge,2.295957544,3.180864194,2.652368482,1.973110541,0.679257941,0.88490665,mn14_113b,4/24/2014 1:39,57.664922,-134.046337
236459,252958,5.709148091,0.04409715,-0.034401125,-0.9935643,5.079517133,1.98301427,-0.02883277207073+0i,1,-21.59275117,2.764728051,-43.30080756,1.422187441,1.531664909,1.362001826,NA,0.006183441,1.422187441,1.531664909,3.059369458,236459,47291.8,-0.047687935,3.367911891,420,lunge,1.734644983,3.303177173,1.818872401,1.031569458,0.787302943,1.56853219,mn14_113b,4/24/2014 1:42,57.667578,-134.050556
236801,253300,5.662210419,0.594952766,-0.467635956,-0.751914502,67.79473789,31.87859763,-0.411705413716917+0i,1,-2.196474785,3.103256937,-40.5135023,1.927421853,1.732108772,1.802515003,NA,0.050887135,1.927421853,1.732108772,2.813945334,236801,47360.2,0.654924996,3.464829711,420,lunge,0.91021139,3.124755471,1.932256334,1,1.425287605,2.214544081,mn14_113b,4/24/2014 1:43,57.669053,-134.051833
237200,253699,5.596921307,0.158378147,0.037821823,-1.05588276,17.05030418,-2.051463281,0.0335240793053602+0i,1,17.56702001,-2.834990315,-29.18524843,1.86101528,2.855298055,1.73733204,NA,0.00834174,1.86101528,2.855298055,0.706850848,237200,47440,0.670425925,3.517450297,420,lunge,0.575378063,2.723786173,2.925621056,1,3.229006645,2.14840811,mn14_113b,4/24/2014 1:45,57.670869,-134.052453
237724,254223,5.642618594,0.152999223,-0.008297598,-0.990611064,17.55923365,0.479912103,-0.00733771943392355+0i,1,120.8265072,-1.032772279,-31.16304833,2.243902337,2.616688943,2.14838898,NA,-0.009211758,2.243902337,2.616688943,0.843254751,237724,47544.8,0.023448558,3.693605608,420,lunge,0.662145469,2.140871813,2.504416909,1,2.661918662,1.478726344,mn14_113b,4/24/2014 1:46,57.671629,-134.048959
238223,254722,5.62006239,0.476822434,-0.324205465,-0.927943754,51.75546761,19.25841967,-0.299368520103188+0i,1,138.5206652,-0.723950964,-46.79723439,1.722802144,1.312695234,1.60912565,NA,0.010425327,1.722802144,1.312695234,4.249112975,238223,47644.6,0.907080016,3.72468032,420,lunge,1.111779309,4.249112975,1.80983933,1,1.558540155,3.137333666,mn14_113b,4/24/2014 1:48,57.67084,-134.046137
238680,255179,5.59495975,0.148077227,0.017513038,-1.106678812,15.2403062,-0.906622068,0.0154562268517235+0i,1,176.4013467,-0.062808348,-30.44839393,2.11164202,2.700514898,1.996429431,NA,0.009335067,2.11164202,2.700514898,0.838212423,238680,47736,1.144228254,4.117768807,420,lunge,0.690755587,2.428254208,2.379266157,1,2.132196471,1.737498621,mn14_113b,4/24/2014 1:49,57.669584,-134.045103
239362,255861,5.623725864,0.048857567,-0.107086807,-0.950025115,5.850999818,6.431232532,-0.0901024653246269+0i,1,-163.1457573,0.294162027,-44.30074685,1.052300169,1.465556438,1.109376596,NA,-0.001273414,NA,1.465556438,2.55403366,239362,47872.4,-0.418851138,4.509136317,420,lunge,1.491096388,2.630390406,1.661766638,1,0.785203448,1.139294018,mn14_113b,4/24/2014 1:52,57.667431,-134.045008
239610,256109,5.610766139,-0.014532023,-0.042344775,-0.995867699,-1.670529145,2.434777526,-0.0342150895962713+0i,1,175.6027435,-0.076746605,-47.07497192,0.819048546,1.296706825,0.97474989,NA,0.011073482,NA,1.296706825,0.722632918,239610,47922,-0.030660698,3.326874061,420,lunge,0.643405712,2.487525337,2.364151158,1,2.468448371,1.844119625,mn14_113b,4/24/2014 1:53,57.666565,-134.045047
240042,256541,5.649052729,0.453254709,-0.319236326,-0.947063467,48.7902557,18.62794193,-0.296467705425615+0i,1,11.12498956,-2.947424957,-48.23054946,1.490709756,1.232248172,1.414762012,NA,0.019835941,1.490709756,1.232248172,3.78426862,240042,48008.4,0.955141406,4.711961687,420,lunge,1.59738685,3.78426862,1.645997212,1,1.770565489,2.18688177,mn14_113b,4/24/2014 1:54,57.6659,-134.043959
240198,256697,5.610601145,-0.051271031,-0.097686701,-0.983965642,-5.936441676,5.66966456,-0.076991335611999+0i,1,-2.040210448,3.105984264,-45.99671621,1.041300503,1.359889876,1.102628954,NA,0.001602889,NA,1.359889876,2.381658719,240198,48039.6,-0.096779858,5.614908345,420,lunge,2.230366911,2.865825759,1.183681465,1,0.451043571,0.635458848,mn14_113b,4/24/2014 1:55,57.66644,-134.044132
240271,256770,5.607365893,0.304099018,-0.411348104,-0.961699931,32.42159397,23.15785842,-0.386811246107662+0i,1,-4.218990541,3.067957378,-47.71330824,1.150929742,1.260694199,1.17175538,NA,0.020859201,1.150929742,1.260694199,2.881040076,240271,48054.2,0.875624654,3.812651329,420,lunge,1.434367653,3.021037811,1.545271635,1,1.585038746,1.586670158,mn14_113b,4/24/2014 1:55,57.666636,-134.04421
240441,256940,5.586883023,0.010572463,-0.119443355,-1.015441232,1.184880732,6.708705951,-0.0982402648733341+0i,1,59.04480258,-2.111066442,-46.09422508,0.893990527,1.354051675,1.016120629,NA,0.000401104,NA,1.354051675,2.10984064,240441,48088.2,0.22061672,3.897904273,420,lunge,1.919955021,2.865626165,1.448196958,1,0.977735754,0.945671144,mn14_113b,4/24/2014 1:55,57.66716,-134.044115
240492,256991,5.594052115,0.316160706,-0.554661228,-0.738892403,37.7817209,36.89430281,-0.531545756817303+0i,1,80.79823151,-1.731397484,-44.869087,1.296363201,1.42926184,1.270191095,NA,0.018342148,1.296363201,1.42926184,2.561577527,240492,48098.4,-0.230373911,4.123794761,420,lunge,1.429284463,2.865626165,1.522458325,1,1.597805544,1.436341702,mn14_113b,4/24/2014 1:56,57.6672,-134.043866
240783,257282,5.522426101,0.126446086,-0.026213144,-1.093801418,13.1847665,1.372840664,-0.0229202080768307+0i,1,-158.9715004,0.367016554,-32.21730221,1.727318267,2.49775644,1.613161336,NA,-0.006592443,1.727318267,2.49775644,0.856201546,240783,48156.6,0.994373494,3.754748399,420,lunge,0.715172847,2.092999873,2.015454748,1,1.916000411,1.377827026,mn14_113b,4/24/2014 1:56,57.666658,-134.043213
240834,257333,5.524618206,-0.046541854,-0.138406192,-1.018333215,-5.186030281,7.73989749,-0.109577359826364+0i,1,-166.1377708,0.241941541,-39.49241324,1.483139557,1.811931003,1.408834167,NA,0.013227977,1.483139557,1.811931003,1.894031322,240834,48166.8,0.281933522,4.593261123,420,lunge,1.332156918,2.884720925,1.555046432,1.142962375,0.412084057,1.552564007,mn14_113b,4/24/2014 1:57,57.666513,-134.043245
241056,257555,5.533268004,-0.066248647,-0.085214474,-1.028225507,-7.347830693,4.737577009,-0.0664014828378264+0i,1,-139.8188776,0.701292883,-33.88356939,2.042412133,2.320707709,1.921223202,NA,0.005976652,2.042412133,2.320707709,0.839311739,241056,48211.2,0.332202962,3.986074067,420,lunge,0.756293926,2.811250241,2.121388825,1,2.269915215,2.054956315,mn14_113b,4/24/2014 1:57,57.665831,-134.043815
241281,257780,5.559196064,0.005709888,-0.08313062,-0.96319519,0.676782801,4.932810945,-0.0681066827696642+0i,1,-132.0024009,0.837716138,-44.6642166,1.571371688,1.44224022,1.479494276,NA,0.006685456,1.571371688,1.44224022,1.979151356,241281,48256.2,-0.325651597,4.279764613,420,lunge,1.766919962,2.656881736,2.10102991,1,1.111873113,0.889961774,mn14_113b,4/24/2014 1:58,57.665155,-134.04455
241504,258003,5.550706147,0.07952655,-0.086355709,-0.98448155,9.201486171,5.012979684,-0.0738577415713973+0i,1,-134.0929246,0.801229616,-44.67311489,1.141083653,1.44167408,1.165373729,NA,0.00327385,1.141083653,1.44167408,2.590368394,241504,48300.8,-0.083784537,5.19685775,420,lunge,0.75174229,2.818808897,2.570399164,1,1.600049511,2.067066607,mn14_113b,4/24/2014 1:59,57.664364,-134.04551
241734,258233,5.55848443,0.180724241,-0.125987406,-1.02114433,19.92477908,7.033530687,-0.112804021053604+0i,1,-157.7175174,0.388902686,-45.191379,1.230916022,1.409080864,1.224909785,NA,0.001955004,1.230916022,1.409080864,1.818597041,241734,48346.8,0.437755205,4.232822111,420,lunge,0.669012036,2.308774819,2.275780057,1,2.356827515,1.639762783,mn14_113b,4/24/2014 2:00,57.663628,-134.045964
242484,258983,5.627471919,-0.091890639,-0.152870052,-0.990671937,-10.47543158,8.772092166,-0.116983429843815+0i,1,-159.5747676,0.356487556,-44.84208692,0.792918132,1.430965569,0.960724538,NA,-0.003263487,NA,1.430965569,5.846134443,242484,48496.8,0.064726175,3.814283442,420,lunge,5.269988678,6.617075213,1.032637324,1,0.75468042,1.347086535,mn14_113b,4/24/2014 2:02,57.661437,-134.046821
243006,259505,5.662492235,0.190467657,-0.102591224,-0.990410126,21.65839636,5.913868396,-0.092117533403091+0i,1,-154.8490264,0.438967299,-45.70152857,0.785054692,1.3777177,0.956543517,NA,0.004744352,NA,1.3777177,2.342786774,243006,48601.2,0.134967398,3.751693467,420,lunge,0.76298729,2.605433501,1.96973734,1,1.742732103,1.842446211,mn14_113b,4/24/2014 2:04,57.659808,-134.047611
243306,259805,5.707707565,0.172682399,0.115796084,-0.937553776,20.7180336,-7.040872467,0.103344423543155+0i,1,102.4431812,-1.353621845,-45.61554106,0.886805289,1.382954728,1.012079163,NA,0.00418504,NA,1.382954728,7.338075944,243306,48661.2,-0.389023074,4.81169378,420,lunge,2.12345239,7.762567121,1.67347778,1,1.040521444,5.639114731,mn14_113b,4/24/2014 2:05,57.658943,-134.047035
