"","X.2","X","ans","p","tempr","pitch","roll","head","flownoise","speedSP","speedFN","Aw1","Aw2","Aw3","r","sec","MSA","jerk","dive","event","min.p","max.p","max.speed","min.speed","delta.speed","delta.p","tag","LAT","LON","LAT_prev","LON_prev","DateTime","pnorm","Am1","Am2","Am3","X.1","DN","JigRMS","Light","LightIR","Paddles","T","camon","tagon","Aw.1","Aw.2","Aw.3","At.1","At.2","At.3","DV.1","DV.2","DV.3","DV.4","DV.5","DV.6","Gt.1","Gt.2","Gt.3","Gw.1","Gw.2","Gw.3","Mt.1","Mt.2","Mt.3","Mw.1","Mw.2","Mw.3","A.1","A.2","A.3","Depth","I","MtO.1","MtO.2","MtO.3","Mtoff.1","Mtoff.2","Mtoff.3","camondec","camoffdec","Temp","At.mag","Mt.mag","Times","camonNTdec","camoffNTdec","Mt1.1","Mt1.2","Mt1.3","Mtoff1.1","Mtoff1.2","Mtoff1.3","Mt2.1","Mt2.2","Mt2.3","MtTemp.1","MtTemp.2","MtTemp.3","Mt.mag1","Mtbench.1","Mtbench.2","Mtbench.3","smoothp","njerk","roll2","n2","head2","Mh.1","Mh.2","Mh.3","DB","Tcamondec","speedJJ","speedFNexp","speedFNtot","dd","Mpitch","MDB","Istot","rollrate","TspeedFN","TspeedJJ","DR","goodJ","goodFN","lb","minSP","TEST2.1","TEST2.2","TEST2.3","TEST","Imax","I2big","I2small","M.1","M.2","M.3","G.1","G.2","G.3","speedSPT","ï..Date","Time","T1","Tsec","Tmin","Pressure","Depth..m.","Vv","Magneto1","Magneto2","Magneto3","Gyro1","Gyro2","Gyro3","Accel1","Pitch","Accel2","Accel3","Speed","Vk","Speed2_paddle.wheel.VVSP","Date","quality","Densitym3","prey.dist","prey.time","Sv_mean","sa_adj","mass_g","kJ_g","Length_cm","Beam_volume_sum","TS","Prey.Depth_mean","weight"
"647",647,279563,NA,17.50330869,NA,0.477859475,-25.52887804,170.1389154,NA,NA,3.298469254,NA,NA,NA,263064,52612.8,2.079496563,7.382661083,431,"lunge",0.952715651,17.50330869,3.423979465,2.365622203,1.058357262,16.55059304,"mn14_113b",57.646401,-134.075231,57.661734,-134.004222,2014-04-24 03:11:00,NA,NA,NA,NA,NA,735713.0887,-14.88131477,0.147088442,NA,0,5.18664269,1,1,0.005054366,0.522347594,-1.09370552,-0.032595353,0.254754029,-1.18452617,2014,4,24,2,7,39.5,NA,NA,NA,NA,NA,NA,-6.296438903,-22.99784029,51.07568926,-9.276423001,-33.24044623,44.56784205,-0.032595353,0.254754029,-1.18452617,17.50330869,0,-27.35887507,-436.6440233,528.2193417,-14.42599853,-31.70928281,52.26842307,1,1,5.18664269,1.212049636,56.36729402,55912.4,0,1,-6.296438903,-22.99784029,51.07568926,-6.296438903,-22.99784029,51.07568926,-6.270081109,-23.12154684,51.06162703,-27.35887507,-436.6440233,528.2193417,56.36729402,-14.42599853,-31.70928281,52.26842307,17.30097993,12.32266337,0.441555382429426+0i,1,-0.172108395,-9.048896398,-10.78789828,54.58031293,-26.98192513,0,4.026655466,4.141113473,NA,-0.171674411,0.006632565,-26.98192513,0,-0.041129916,3.298469254,4.026655466,0.755778749,1,0,1.511557498,NA,1.511557498,4.026655466,4.026655466,4.026655466,0,0,0,-6.296438903,-22.99784029,51.07568926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24042014",57.6938561743029,NA,9198.82351895753,13.5155555555556,-64.233313,NA,NA,2.94,1,NA,-85,47.369281,0.0173328681130072
"648",648,280239,NA,23.29700079,NA,125.3143077,5.803895196,-95.73927325,NA,2.678292227,2.358587131,NA,NA,NA,263740,52748,1.499646516,10.70921527,432,"lunge",10.94469905,25.33266927,2.395432587,1.035466347,1.35996624,14.38797022,"mn14_113b",57.647713,-134.078188,57.663065,-134.008922,2014-04-24 03:13:00,NA,NA,NA,NA,NA,735713.0902,-23.41507207,0.023205174,NA,0,5.408203274,1,1,1.024110095,-0.053550468,-0.52683829,1.034192164,-0.052253697,-0.506896284,2014,4,24,2,9,54.7,NA,NA,NA,NA,NA,NA,-54.65140403,11.3230598,4.29131781,-52.97086302,16.27636532,7.91016164,1.034192164,-0.052253697,-0.506896284,23.29700079,0,-557.8133159,-87.54475573,52.99279789,-65.71890242,4.846127081,2.809302037,1,1,5.408203274,1.152921387,55.97680818,56047.6,0,1,-54.65140403,11.3230598,4.29131781,-54.65140403,11.3230598,4.29131781,-54.75252051,11.30136382,4.240140999,-557.8133159,-87.54475573,52.99279789,55.97680818,-65.71890242,4.846127081,2.809302037,23.37098509,10.85721263,0.00635195978722952+0i,1,1.470627112,-15.87784638,15.39302335,51.42326205,-47.08243871,0,3.038066083,2.398452074,NA,-2.39502072,1.10671754,-47.08243871,1,0.379341566,2.358587131,3.038066083,2.179958273,0,0,4.359916546,0.855780036,4.359916546,2.678292227,2.678292227,2.678292227,0,0,0,-54.65140403,11.3230598,4.29131781,NA,NA,NA,2.678292227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24042014",58.3605042823046,NA,9404.4846180247,13.5061111111111,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.017134875928466
"649",649,282389,NA,19.88544671,NA,166.8072341,-156.7859144,129.2354024,NA,1.769644347,1.759423959,NA,NA,NA,265890,53178,0.643039284,7.911180175,434,"lunge",6.014695218,24.33401717,2.576053454,1,1.744447874,18.31932195,"mn14_113b",57.648393,-134.077151,57.66351,-134.00871,2014-04-24 03:20:00,NA,NA,NA,NA,NA,735713.0952,-32.85763005,0.197557595,NA,0,5.125162154,1,1,1.058517694,0.048248888,0.112496703,1.04325307,0.196633397,0.091659761,2014,4,24,2,17,4.7,NA,NA,NA,NA,NA,NA,-54.42874183,1.614179752,-13.60449659,-53.77558632,10.9844885,-11.73469935,1.04325307,0.196633397,0.091659761,19.88544671,0,-555.3707094,-186.2998264,-128.7894033,-65.48271178,-5.494863073,-16.10964937,1,1,5.125162154,1.065571758,56.1264273,56477.59999,0,1,-54.42874183,1.614179752,-13.60449659,-54.42874183,1.614179752,-13.60449659,-54.52927133,1.563626473,-13.66987035,-555.3707094,-186.2998264,-128.7894033,56.1264273,-65.48271178,-5.494863073,-16.10964937,20.00503678,8.286374907,-0.0151319829700958+0i,1,-0.886009372,0.234736089,-14.72060875,54.1610969,-59.89626631,0,2.224439591,1.693276427,NA,-1.726098459,1.348495957,-59.89626631,1,-0.313308525,1.759423959,2.224439591,1.485588772,0,0,2.971177545,0.725191934,2.971177545,1.769644347,1.769644347,1.769644347,0,0,0,-54.42874183,1.614179752,-13.60449659,NA,NA,NA,1.769644347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24042014",58.0410281108397,NA,9378.64176658524,13.3894444444444,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.0172291917036742
"650",650,0.272466,NA,0,NA,NA,NA,NA,NA,NA,0.9179,NA,NA,NA,NA,4367.525,68697.46169,38540.40787,1,"lunge",0,7.996566,4.3304,1,3.64,7.996566,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:36:00,NA,NA,NA,NA,6702,NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:36:09:0575",174701,4367.525,72.79208333,20363822,-5.727534,0,134,-352,88,32767,32767,32767,-2400,-13.88654036,4176,5088,1,0,0.9179,"24042014",4.38814833324139,NA,642.777833305749,1.12277777777778,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.227886553520704
"651",651,46.388262,NA,40.388262,NA,NA,NA,NA,NA,NA,4.7854,NA,NA,NA,NA,4509.1,86710.6161,65080.78497,1,"lunge",32.148966,41.37207,4.7854,1.1454,3.64,9.223104,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:38:00,NA,NA,NA,NA,12365,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:38:31:0625",180364,4509.1,75.15166667,35735754,40.388262,0,380,-282,33,32767,32767,32767,5936,36.4128935,3840,5312,18,0,4.7854,"24042014",4.32148166657472,NA,642.777833305749,1.08944444444444,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.231402115560198
"652",652,43.401306,NA,37.401306,NA,NA,NA,NA,NA,NA,3.4204,NA,NA,NA,NA,4583.15,89040.89977,38906.85074,1,"lunge",34.671822,42.945126,3.8754,1,2.9575,8.273304,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:39:00,NA,NA,NA,NA,15327,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:39:45:0850",183326,4583.15,76.38583333,34740102,37.401306,0,47,-8,152,32767,32767,32767,-7152,-45.65959228,4768,-2928,12,0,3.4204,"24042014",4.28814833324139,NA,642.777833305749,1.07277777777778,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.23320088818945
"653",653,48.669786,NA,42.669786,NA,NA,NA,NA,NA,NA,3.6479,NA,NA,NA,NA,4705.15,97702.07133,167279.407,1,"lunge",31.519926,45.015066,3.8754,1,3.185,13.49514,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:41:00,NA,NA,NA,NA,20207,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:41:48:0150",188206,4705.15,78.41916667,36496262,42.669786,0,407,-178,47,32767,32767,32767,8160,54.68635995,4416,3632,13,0,3.6479,"24042014",4.22148166657472,NA,642.777833305749,1.03944444444444,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.236883653414369
"654",654,-0.324786,NA,0,NA,NA,NA,NA,NA,NA,4.1029,NA,NA,NA,NA,4747.525,59912.21134,74266.12307,1,"lunge",0,0,4.1029,1,3.4125,0,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:42:00,NA,NA,NA,NA,21902,NA,NA,2739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:42:30:0525",189901,4747.525,79.12541667,20164738,-6.324786,0,264,-291,142,32767,32767,32767,2272,13.13227988,3856,4160,15,0,4.1029,"24042014",4.18814833324139,NA,642.777833305749,1.02277777777778,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.238769002535795
"655",655,-0.143202,NA,0,NA,NA,NA,NA,NA,NA,2.2829,NA,NA,NA,NA,4772.4,77121.46002,48558.5345,1,"lunge",0,0,2.7379,1,2.0475,0,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:42:00,NA,NA,NA,NA,22897,NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:42:55:0575",190896,4772.4,79.54,20225266,-6.143202,0,296,-327,96,32767,32767,32767,3088,17.9869278,4656,5536,7,0,2.2829,"24042014",4.18814833324139,NA,642.777833305749,1.02277777777778,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.238769002535795
"656",656,-0.119754,NA,0,NA,NA,NA,NA,NA,NA,2.7379,NA,NA,NA,NA,4811.6,71401.39716,57749.09245,1,"lunge",0,0,2.7379,1,2.0475,0,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:43:00,NA,NA,NA,NA,24465,NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:43:34:0775",192464,4811.6,80.19333333,20233082,-6.119754,0,287,-332,92,32767,32767,32767,2352,13.60341238,4768,4976,9,0,2.7379,"24042014",4.15481499990805,NA,642.777833305749,1.00611111111111,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.240684603290912
"657",657,-0.189702,NA,0,NA,NA,NA,NA,NA,NA,3.1929,NA,NA,NA,NA,4873.55,72954.20005,38061.40178,2,"lunge",0,8.334834,3.8754,1,3.185,8.334834,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:44:00,NA,NA,NA,NA,26943,NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:44:36:0875",194942,4873.55,81.22583333,20209766,-6.189702,0,55,-365,61,32767,32767,32767,-3776,-22.18510015,3392,5440,11,0,3.1929,"24042014",4.12148166657472,NA,642.777833305749,0.989444444444444,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.242631189678706
"658",658,48.761094,NA,42.761094,NA,NA,NA,NA,NA,NA,4.1029,NA,NA,NA,NA,4987.95,72398.20442,58477.86973,2,"lunge",34.723398,45.517182,4.5579,1.3729,3.185,10.793784,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:46:00,NA,NA,NA,NA,31519,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:46:31:0625",199518,4987.95,83.1325,36526698,42.761094,0,403,-232,29,32767,32767,32767,5712,34.83394786,2848,3712,15,0,4.1029,"24042014",4.05481499990805,NA,642.777833305749,0.956111111111111,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.24662037602768
"659",659,42.826914,NA,36.826914,NA,NA,NA,NA,NA,NA,1.8279,NA,NA,NA,NA,5013.7,87014.70383,36382.66803,2,"lunge",35.753814,37.26957,3.4204,1.6004,1.82,1.515756,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:46:00,NA,NA,NA,NA,32549,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:46:57:0525",200548,5013.7,83.56166667,34548638,36.826914,0,254,-359,64,32767,32767,32767,2096,12.09891226,4304,7472,5,0,1.8279,"24042014",4.05481499990805,NA,642.777833305749,0.956111111111111,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.24662037602768
"660",660,56.637498,NA,50.637498,NA,NA,NA,NA,NA,NA,4.1029,NA,NA,NA,NA,5063.325,85909.7368,34856.49103,2,"lunge",45.014382,52.05795,4.1029,1.1454,2.9575,7.043568,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:47:00,NA,NA,NA,NA,34534,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:47:47:0150",202533,5063.325,84.38875,39152166,50.637498,0.9408,327,-229,139,32767,32767,32767,3248,18.95345849,7104,3968,15,2.896551724,4.1029,"24042014",4.02148166657472,NA,642.777833305749,0.939444444444444,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.248664567667107
"661",661,59.72979,NA,53.72979,NA,NA,NA,NA,NA,NA,3.8754,NA,NA,NA,NA,5095.325,85266.18736,37441.02796,2,"lunge",53.369982,55.015686,3.8754,1,2.9575,1.645704,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:48:00,NA,NA,NA,NA,35814,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:48:19:0300",203813,5095.325,84.92208333,40182930,53.72979,0,209,-294,165,32767,32767,32767,976,5.600984471,7408,4448,14,0,3.8754,"24042014",3.98814833324139,NA,642.777833305749,0.922777777777778,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.250742930413334
"662",662,58.611702,NA,52.611702,NA,NA,NA,NA,NA,NA,2.9654,NA,NA,NA,NA,5203.525,83208.14712,93971.78257,2,"lunge",45.044994,54.35685,4.1029,1.1454,2.9575,9.311856,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:50:00,NA,NA,NA,NA,40142,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:50:07:0800",208141,5203.525,86.72541667,39810234,52.611702,0,398,-182,67,32767,32767,32767,6608,41.36091391,4736,2432,10,0,2.9654,"24042014",3.92148166657472,NA,642.777833305749,0.889444444444444,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.255005654756373
"663",663,38.351994,NA,32.351994,NA,NA,NA,NA,NA,NA,4.1029,NA,NA,NA,NA,5273.95,85170.1388,37020.26424,2,"lunge",21.86037,33.794622,4.7854,1.3729,3.4125,11.934252,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:51:00,NA,NA,NA,NA,42959,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:51:18:0375",210958,5273.95,87.89916667,33056998,32.351994,0,340,-228,123,32767,32767,32767,4032,23.77837896,6816,3568,15,0,4.1029,"24042014",3.88814833324139,NA,642.777833305749,0.872777777777778,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.257191833822436
"664",664,-0.206106,NA,0,NA,NA,NA,NA,NA,NA,2.9654,NA,NA,NA,NA,5311.225,64670.27738,41784.68941,2,"lunge",0,0,3.1929,1,2.5025,0,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:51:00,NA,NA,NA,NA,44450,NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:51:55:0650",212449,5311.225,88.52041667,20204298,-6.206106,0,320,-330,57,32767,32767,32767,2848,16.546894,3536,4784,10,0,2.9654,"24042014",3.88814833324139,NA,642.777833305749,0.872777777777778,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.257191833822436
"665",665,0.000606,NA,0,NA,NA,NA,NA,NA,NA,0.6904,NA,NA,NA,NA,5357.025,78463.78853,36192.6376,2,"lunge",0,0,3.4204,1,2.73,0,"mn14_114a",57.61747,-133.92529,NA,NA,2014-04-24 15:52:00,NA,NA,NA,NA,46282,NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.04.2014","15:52:41:0600",214281,5357.025,89.28375,20273202,-5.999394,0.45456,145,-328,144,32767,32767,32767,-1472,-8.464697148,3664,6960,0,3.088043478,0.6904,"24042014",3.85481499990805,NA,642.777833305749,0.856111111111111,-65.396843,NA,NA,2.94,1,NA,-85,46.147059,0.259415821517726
